N,P,K,temperature,humidity,ph,rainfall,label
10.572135477782647,61.89962998755043,20.224822612356608,20.4372600161886,60.519057226930485,6.170796979781605,92.19720641369754,kidneybeans
11.859788930243944,62.28427563147394,23.05645762200716,24.37510607897328,66.69276943456845,5.486107684045903,106.16594055028328,kidneybeans
21.28317190540765,66.38521071200402,22.157218211771497,19.16590210707848,62.389658525304455,6.147112990421645,123.62357072951038,kidneybeans
15.97140916693604,62.307776435505396,9.184729279706639,19.75707606484445,58.853510642173745,5.643145422141395,112.73260047883875,kidneybeans
19.72027283977366,47.37813175489463,20.862031877207027,19.143351738421945,64.9141337551431,5.551352063294967,110.49510788576052,kidneybeans
18.584183355567472,67.36419470261258,20.498789110605387,20.489671649957092,52.78236611573453,5.482977212788639,100.36586550497839,kidneybeans
19.958600580352066,60.255666011846884,22.50084772231786,20.441558161576634,56.20992365132294,5.902666297454232,113.72668729922312,kidneybeans
21.624423594122923,79.6513572295464,17.324362639986322,20.8530426768192,64.55674368091655,5.9918019642797145,101.73980059118722,kidneybeans
12.253714118278783,61.015490439386475,15.705190349128795,17.546786637752444,57.22592694997648,5.633517897731741,119.63247799733364,kidneybeans
23.00545918707147,57.94974154126918,18.959085477747514,17.283514675774928,59.033960298903835,6.139643665245821,123.6114751786327,kidneybeans
16.43476459154343,73.20446791211465,13.937232313946113,18.504744401712415,66.25797119382726,6.5848924299971365,118.14162780503098,kidneybeans
19.79828806732994,47.87756677712677,11.910211775826083,21.258819073791738,59.85162398257295,5.612957686246759,111.08128758369584,kidneybeans
20.575656837539047,72.36644377461413,20.546409132050805,23.45678873666877,62.04796417729288,5.959632751817432,127.5611510730785,kidneybeans
15.107795599792826,86.95269013547606,21.501029912666944,21.761658505675346,65.15057584383558,6.656997766366075,123.07637229259801,kidneybeans
11.974720104980381,75.94706900118653,18.63641368221993,21.214310145678645,54.3244761669484,6.184170706343363,99.25232421388539,kidneybeans
20.500848189967368,62.78402775818589,27.700051206943407,24.96452060029118,62.279079021288446,6.022392198979099,103.838191055233,kidneybeans
25.53003145751393,62.43442501139966,18.314650901417203,22.95718572732993,58.770205428100105,5.9867857379430145,83.90837210506862,kidneybeans
23.520951725615834,80.13876212561857,22.884901491199166,23.92359833509461,56.92338718293601,6.08271349870987,94.43786124790508,kidneybeans
18.861172272093285,71.02324952334953,20.407282452413195,18.174717954797558,54.10982536677348,5.516592623978229,118.10896773400324,kidneybeans
30.31947267828334,75.62717430320166,12.416059203415742,23.842151876139567,67.61840250208789,5.459145019064935,104.99717332427679,kidneybeans
25.47761205747905,69.29338138529133,14.763619790448058,22.221484311592388,49.174996423516475,5.922012238484976,128.7762866951008,kidneybeans
20.0919710778566,61.10828711029682,23.557385015089398,22.94950363017316,69.8602381572017,6.306019849956235,127.84268409996292,kidneybeans
23.664542787187674,67.07112346310848,20.358035999055257,20.525480561805196,54.72579024164165,5.665640971913067,105.34676104806904,kidneybeans
21.207260798012147,76.23833826443325,19.83281108849795,23.00695258175533,68.47589393859272,5.918993620808923,119.81238848760803,kidneybeans
18.782359791375693,75.31265997381212,22.54337335306373,18.61903249062329,62.96914791292308,6.576839256638358,107.00968792997944,kidneybeans
22.23857515047534,69.25785493436533,15.853508403341598,22.021415898427026,53.636989087792244,5.7810315627595115,127.74942896365417,kidneybeans
21.783781451541792,62.62507309957709,21.78584408498075,20.879815504489738,62.075471014111,6.229886484352048,97.99843227912433,kidneybeans
20.201682027773455,62.56430808206811,13.657586501598978,19.1590884875014,71.40923868238299,6.134653160104832,88.16079302687709,kidneybeans
12.298228120757948,64.12512157913744,26.244746132705927,20.626483730391296,69.8419973204241,6.12317576978653,117.77563255445725,kidneybeans
13.321397453477154,72.3126787896481,18.66027185090557,22.726184907221818,57.11498010808332,6.061967271628469,115.80804873997091,kidneybeans
19.229833417120666,68.15545250607202,18.934411699229965,19.701880493917443,71.63290029676378,6.367133503226505,97.44573170670509,kidneybeans
22.842221527973066,59.20710493333101,15.261261425350703,23.06761888279795,51.77540224611556,6.324399569751789,105.83008184254453,kidneybeans
18.942266984597357,68.19605951306166,22.324795247977008,19.347313646342183,66.30635365250038,6.039679688308828,89.27509591767738,kidneybeans
19.150627582101304,75.77397632135963,26.706379192982787,22.434696915217355,54.85793907098978,6.171712415859561,124.03920491367668,kidneybeans
23.62853991659361,71.12264345176577,21.453052316990124,20.855175322338912,58.34979502457589,5.335722568524476,115.60408915077029,kidneybeans
20.93026421826094,69.34909157403357,14.649825226828423,22.29003337863012,74.32727056772467,6.027457545772269,108.98252223309207,kidneybeans
21.545011780428506,80.85222879274063,15.905408953200435,21.40641386678781,57.202055466214134,5.808548347704252,109.18175991994801,kidneybeans
26.736616208067794,79.04772668537214,21.792568578506824,20.24681055395303,76.95643319983111,5.850355931534668,100.57625741306434,kidneybeans
11.125284777106366,75.889514240109,23.872982369485175,25.835611072232894,53.662859886691244,6.510359782617688,111.1572360530411,kidneybeans
24.030501084000683,52.147338299385126,25.87232729066119,22.573033502663662,61.766539791282696,6.2257894406813925,97.36932753280288,kidneybeans
17.102799572091502,61.38513201372191,12.589088553238888,22.723516988406736,69.14956168509539,5.7545295475826554,115.74534976308951,kidneybeans
18.67229762685382,67.56053690423204,17.489691035155882,19.233149687824728,68.31244931614245,5.977645295206427,143.36479768908237,kidneybeans
20.2315498239707,57.776591285266164,24.907763505743755,22.26160032829204,66.36123718217854,6.4167102376037715,99.2288611515444,kidneybeans
19.36373345507356,63.66269131439521,14.837013852337527,20.472819699683512,70.01827674726094,6.083068336327846,87.7899880905577,kidneybeans
12.220802941675325,77.98525325823651,19.63872395897948,19.705179588596764,60.356049410617985,5.482942285988933,133.48106996694173,kidneybeans
18.034735312069852,75.66573191635969,20.20660685778926,23.85906394913688,63.54016699425851,6.298631432004177,121.86503526045756,kidneybeans
23.116455331259854,67.71388892202515,19.06859713553766,24.83086938314572,56.55837808942459,6.001507674820106,110.24561694092533,kidneybeans
22.012203766717608,61.65011336202289,21.25898522235835,20.662314829594067,52.508284895372604,6.003343300189896,91.84067200500249,kidneybeans
11.328071187755494,66.0676119013772,21.951533368078266,22.053396084209155,65.40302424211816,5.323593842670786,87.54322068952675,kidneybeans
29.867607184068355,56.83177167139912,22.443364124546758,19.626124756668307,62.47803643560539,5.778361029204242,119.26542905122415,kidneybeans
20.683870586583495,61.50333976557498,15.799311521277158,21.53554839498502,54.72368720574446,6.1496183647422935,153.33700099910885,kidneybeans
26.75085025631006,70.60311351777447,19.65757080903541,17.12249474599295,54.06628162459889,6.44897749963595,96.96902467794114,kidneybeans
16.503739509179766,63.707926289664634,15.751814964613782,18.546462530896726,61.69715556331147,5.687964690864788,97.77319343364823,kidneybeans
16.09404486926497,69.07440966790885,19.07149723801857,20.642856064212292,65.5816753838533,5.9502861371184705,105.40881282045665,kidneybeans
22.352251777850853,70.21194317974953,19.411706001965584,21.161215551241042,57.30925862160003,5.698760934892416,122.69093378245233,kidneybeans
22.224710312723108,68.55132781964929,21.123417394902088,21.092406551629907,66.17847134493661,6.3272880663579745,125.03526208564568,kidneybeans
19.496110420270067,75.81854329328894,20.913842726929285,22.264752385131597,63.69252734500928,6.086452347619461,97.86009216086973,kidneybeans
23.50675419172413,87.19329628027958,18.500819700839667,21.141989430849897,59.32276841391643,5.829193034453323,135.4834163889581,kidneybeans
16.635144911362676,61.30217230774238,13.650028705074796,19.484776550915505,51.749600642279916,6.221131644724175,156.1950041603156,kidneybeans
18.16660603174739,51.99928812267615,23.599998657718935,19.546150082139686,69.79608158332124,5.90128983327352,99.57504113013411,kidneybeans
19.110212221271567,70.91065873530226,19.090317476977376,20.006550594412587,60.80701038212677,5.55485068542469,116.55102143785068,kidneybeans
11.06636703077545,61.53585265594898,23.03754083532297,21.606096565865435,65.54192343791834,5.977234014548417,129.30081198626104,kidneybeans
24.62349598384896,68.47989983313187,23.71018310925417,22.500847108807154,59.36321891991866,5.529635380908033,116.9359750764033,kidneybeans
22.730446154157143,73.5056815308808,16.254714899818826,19.187137881445672,64.75940159784662,5.97509155390142,78.88493342557638,kidneybeans
21.875540818770954,50.55110126308615,16.218973792506496,23.703362745720213,72.9492741068427,5.574520271034814,104.56503963269054,kidneybeans
20.21311261539353,78.89357003513624,18.028524208702393,20.046231953933443,71.29235335077718,5.86882379654861,121.91632819794656,kidneybeans
12.614285174437862,63.664384596079856,13.361612646694383,18.88913243808859,67.03520813091357,5.982533113119651,104.73475528087592,kidneybeans
16.256251880095412,63.278882628717994,21.204452668402773,22.965832412923525,46.249119895419184,5.708883589008017,112.6250879961186,kidneybeans
19.505684420188572,68.14633469170846,21.070161144506216,20.390264274013184,58.83888082407694,5.914074478592575,128.95424877207526,kidneybeans
16.339960335471428,64.51010755947715,20.733368855993685,24.120701859748916,60.19815045058212,6.335582329603836,130.32766015387287,kidneybeans
19.681228675046757,63.356391963201254,18.683785311807135,20.488353731514835,67.125439163461,6.08085349203943,113.88228020130285,kidneybeans
14.373882448100826,57.45357739647317,28.57378729910792,20.64434854942262,57.35136802652984,6.500884707956254,114.6498410532786,kidneybeans
22.890774584322607,63.92323281280404,18.725307637692783,20.66082725500542,53.70357097820824,5.9692254067030355,114.8845457712032,kidneybeans
29.25231616921877,65.67079270704068,10.66329183115878,20.81202913443076,78.43702479864984,6.303228182244764,96.62033242715829,kidneybeans
22.955532572152784,59.21229528586002,14.584769921812569,20.303261273531856,62.549158635433166,5.344745574148312,91.0388717061125,kidneybeans
20.051677815911773,61.81624922728616,21.579245084584365,18.570663345382876,66.2846824913198,5.585684316028932,137.1051159819709,kidneybeans
11.421208578108416,56.478076691009385,21.669483212127318,24.328466502995276,63.89025821669703,6.197000272063837,110.28935887760547,kidneybeans
14.868007729424033,61.17692088373284,15.152361120074893,18.442580064446258,64.41049351591847,5.606887706269213,115.27264111093547,kidneybeans
13.490886238894511,67.31178755691069,18.04526972414815,23.813231067301288,63.94231337347439,6.432524012547949,97.53182917898432,kidneybeans
20.280716701220836,57.34752016669303,18.34557902902233,20.475791554510742,57.644850675877166,5.574573999404007,86.67696415973123,kidneybeans
8.301259421463014,56.76049758467303,22.50997558668738,17.803002935973435,53.79126292248017,6.626814499931521,99.49781517750381,kidneybeans
21.60523004582418,70.01007374270385,22.650104519125122,17.95537153878388,60.61364192060306,5.433620455668563,150.36424467202033,kidneybeans
12.025623679921999,56.826846292815404,15.837596580633981,18.00667904655424,70.11556345853927,6.847856765379223,102.15013953134181,kidneybeans
13.39788426577795,47.55198110993703,19.023565125911595,20.367269153677114,58.092223241839136,6.07748133889168,116.52035685645552,kidneybeans
21.615416289689502,62.5342259986458,15.593512681702952,22.331666195613433,62.07508255652918,6.310925133692128,123.03624656629182,kidneybeans
12.891189654764421,53.8130667818307,16.977837125037887,18.887469183418663,66.53151065585661,6.122958386595771,128.13653589745763,kidneybeans
21.982434087054592,66.62746673861228,24.79891912137668,21.939454679470096,62.40860578062631,6.51815856187574,111.90048457202104,kidneybeans
18.47829697541039,58.46497858153433,22.812101836181647,23.47410108368494,61.69647559139942,6.457770468322943,77.494751972469,kidneybeans
19.722733125960428,64.6872596855854,17.09202251037061,25.767722075963746,61.602844203867434,5.857294229938448,110.42837487165284,kidneybeans
9.985931307370851,59.073030182309665,23.932959877781617,19.74210929013445,57.02674902319837,6.45833397278004,132.11419761570517,kidneybeans
22.58495236080571,61.450084794498395,19.042115739534704,19.391700076850082,56.03136128582813,5.634454229092048,99.80210228804407,kidneybeans
14.826395046576275,52.80310007536344,20.87761067901562,21.469191161786874,72.2047565505699,5.766081571075854,114.88565972878396,kidneybeans
21.56356289637401,63.02006702322084,22.977334354998703,22.550458373701428,63.96446657118524,5.910526103233272,104.10075320885016,kidneybeans
13.161230506014704,58.713841326782,17.511969904393247,18.75205647514113,64.63954380012599,6.418819754145454,95.01696986656903,kidneybeans
21.417207178723185,56.93393311166826,18.780311316243353,19.619340841644448,65.61137389163865,5.762424139155238,126.69239682615967,kidneybeans
18.771396131689006,59.93309106516032,14.986778950619348,21.5064090205907,67.37131041335708,6.095662439787906,146.940722495838,kidneybeans
27.148937262352092,62.60128343520728,18.727890264771723,21.939393438970708,56.97188491744589,6.40820090728637,115.96640861041914,kidneybeans
21.282294554292665,70.35823860861237,26.891319533476235,21.34191070437501,61.3217577747717,6.528051868162902,125.96458186385374,kidneybeans
18.395100798081387,65.04045429954036,20.781523663755195,21.723625889209966,53.86040089436531,5.460130387269454,95.35806463695951,kidneybeans
15.176307784943289,59.97817269101448,22.538842568360018,20.662141687350523,63.17836763006113,5.571493806485209,102.38290365180441,kidneybeans
22.9362883087242,69.64062917377905,17.10170468724837,21.323324772759108,75.19308712089399,5.993840724760527,98.56241538864965,kidneybeans
19.1311880531892,65.71898143870929,19.395326477237802,20.937290598646996,53.33931921837896,5.663079333719917,107.53596858832029,kidneybeans
19.173660149887816,60.583723656092,19.291945655694253,21.12202971082841,67.33648073914715,5.965275892670882,116.58520288742118,kidneybeans
17.291998492830395,69.46234664406816,21.502921190449428,22.731634006359638,66.28076277466693,6.206057468008401,108.37611275714663,kidneybeans
21.22469613522234,73.29536964192191,17.391701722388824,19.743184442606267,63.088588387702174,6.145347891592909,96.40224276214393,kidneybeans
19.626187182933457,64.26680956101548,11.138879537586117,20.56081202148248,61.0560930029092,5.943897470011943,133.36258553052494,kidneybeans
13.921008507455623,58.567943944604025,9.551216806722664,20.03816666765172,59.62613867524399,5.8215079882830105,128.27667610148205,kidneybeans
24.303087611684816,65.60728244928497,18.517547785840552,23.05237933621373,61.88145284098489,5.7136054863785395,81.68189682150489,kidneybeans
17.793427530521587,70.88622021394634,29.10615475817236,21.12322069237895,57.40786690927818,5.5852621771005255,119.10725578904238,kidneybeans
11.176919738078658,69.29269179095813,23.270846425051648,21.872558906465727,60.68202996836865,6.197729228741385,112.82048312361695,kidneybeans
16.109380790697042,79.4332161145252,18.593282481557935,22.55150460089982,47.48831430382571,6.446764808973325,134.2346017868006,kidneybeans
20.149168935633192,69.35841407095451,22.23406072643025,19.714432860718553,65.28273383263604,5.716979335544606,99.95551075985212,kidneybeans
25.634715716061493,72.60232998746159,17.17449799153683,19.53284731299792,58.126420385253965,6.256423848262922,93.50025111662845,kidneybeans
21.783563195179763,70.8254051229475,19.6470181988276,23.020127393729855,60.17413898306125,5.92515053965213,93.87543718632438,kidneybeans
25.085886738101024,59.02114051356481,21.399087270860235,20.85736786574813,55.683301621330024,5.786813899661838,132.8173919441721,kidneybeans
21.008287713172404,57.128627337338635,21.221313149394767,20.70777193681091,82.72427841346509,6.099793344469795,103.71969002340498,kidneybeans
27.10013958893552,50.63991789511581,20.37728062552439,24.988856989362144,61.302804293841476,5.393344634373173,103.46735358722513,kidneybeans
27.272590204795186,67.93334285130202,16.644575561949928,19.62951438564195,58.64179837310112,6.126419259418899,132.0802361934878,kidneybeans
25.262115063995854,68.55689502045121,14.673420959770066,18.344134972013116,65.19951212728257,5.529085115723487,106.27814415236803,kidneybeans
21.520752230930885,56.12676683617103,15.902950662564546,20.811757870864362,65.02190172514432,6.371531569644815,120.01638167371411,kidneybeans
20.368282974960973,59.17968092225502,15.716372016621923,19.978245823341705,64.4596135098834,6.11781829731957,75.35161723553549,kidneybeans
16.071614858662485,74.39515890252801,20.31686019121656,18.165982173794028,76.13492708958891,5.9898703936898325,116.34151032867123,kidneybeans
21.997623780225673,62.13275536395055,17.089705272714422,25.24334997013188,68.01923521770651,6.287678020388037,119.50877166335047,kidneybeans
14.983413048191577,74.96473549557413,16.627469367953005,21.566573596301293,52.16366056721259,5.2856994022733685,115.2518048437764,kidneybeans
25.95450366402546,38.064994572216364,32.1624380117883,31.24016154210158,68.33736155148037,6.409938740157014,115.15258154052232,pigeonpeas
34.438531283919566,56.73276811900944,28.625857124697205,27.06835543144915,61.80368884058722,6.693856712097591,112.70443137530565,pigeonpeas
29.39957377465628,58.27899397852633,34.83808280977154,27.954821146872177,70.31465442013757,6.364743983220754,142.99629198885683,pigeonpeas
32.712577217677755,69.62615673328753,25.23007229287009,25.621309495565317,62.51278696920328,6.639031918542647,148.63989747701908,pigeonpeas
26.65812658350233,55.429511112163304,34.649852018727984,28.409295664441295,54.23402194845408,6.9927155818389695,136.2058550651909,pigeonpeas
32.99792259895189,51.22608612325372,30.904432040177486,26.842528415521244,63.84471080551585,6.510897198530742,100.36294417516694,pigeonpeas
24.75704177586204,45.487782478086245,30.888528970197807,26.946088327129587,61.292062759732495,6.675284596741139,104.17871402793384,pigeonpeas
37.32830084172674,48.39373503771515,28.266292060873965,27.964772474664905,48.980938785749565,6.223312942596978,131.92350577743412,pigeonpeas
21.312890354689447,56.70544518159893,36.04454626543654,26.261089324352504,61.75087660455786,6.891680479697859,106.94788650624929,pigeonpeas
34.33887760263091,45.97310722921597,28.089590826667283,25.401327071350053,62.05588319516882,6.9052891683979425,111.82405192097892,pigeonpeas
23.643754200437982,43.5037590662791,31.578397685482162,30.68823282678854,62.36234999588638,6.364586207272062,128.2166734281674,pigeonpeas
28.802506822066267,47.730288695814764,26.166163577218946,29.816897688492713,44.764752495026016,6.779250720097744,107.00039982299249,pigeonpeas
27.948296342741937,60.15389093670687,27.143475631199795,25.639861691943178,59.217634566482815,6.6448465850342835,107.377987755448,pigeonpeas
22.13070534732057,44.80581091470941,35.125335425858076,27.14955357827102,62.70652370222293,6.408502577489437,103.6236647410111,pigeonpeas
38.38784724937705,48.87084885769352,28.22652048189149,29.19228473271068,55.66583784679569,6.2918454296791015,115.17675529929149,pigeonpeas
30.001350520440898,51.55766808741929,38.36667635758195,27.67249649270474,45.7316762234952,6.614204630201046,115.65342990494558,pigeonpeas
30.21725012175729,51.475683856377024,29.8852868493008,26.894775813889222,63.67826525862472,6.310271720981925,98.65241071022422,pigeonpeas
45.11890726311196,45.7048553373126,30.400571649840305,24.008679498249265,60.69881049030853,6.173371057258732,107.36734173583731,pigeonpeas
35.225323328855616,52.83205741026844,32.27363809829927,23.457590323216273,71.02137101897408,6.082841541170343,141.36767404656916,pigeonpeas
35.10771932990743,53.46399645070808,26.580060876366474,27.303179689639045,57.17447153613084,6.510163850026852,110.6897035307741,pigeonpeas
19.80694746713796,56.73070490590753,29.675571373802555,26.030399200995525,56.63803660302139,6.625460851728369,99.58270316442035,pigeonpeas
18.724122207629783,52.442778819249654,32.076411991827285,26.600736350644734,53.11258274885995,6.53112743931125,89.7368166465906,pigeonpeas
24.863847016561703,45.49581238097503,33.375756283566226,26.274778099126166,57.312801529341236,7.184142380393936,121.07997807650531,pigeonpeas
31.69497255237413,47.78179552874735,27.61451332945289,22.627187119965697,65.81244319154135,6.656908397014733,111.90938661706862,pigeonpeas
29.31386649081872,54.416865573566334,23.781159707680587,25.82023733689239,53.18218282264482,7.120028248870361,130.10505792446943,pigeonpeas
18.98653679432318,40.917430240160144,29.470617306570055,26.05511957585515,52.05370675153867,7.180666783177672,120.39131351619949,pigeonpeas
32.37408161431546,45.847910304606714,32.88909658871201,26.239134478035975,58.299940957755005,6.713850685938841,86.89979200270983,pigeonpeas
37.98513929925491,51.09433528834325,35.123776835121696,24.849160486762365,54.461009255830845,6.093334922440066,119.31763485346848,pigeonpeas
30.32991650959123,47.213529084612915,25.943723228458882,24.466807460538316,59.709096597176064,6.33704462714399,103.17327938181998,pigeonpeas
37.73544743065805,49.5060459308436,35.0801717357077,25.933495634634607,61.468657702791944,6.480583394310282,85.71601516081239,pigeonpeas
37.141691531319566,49.189078357805506,32.985672878531844,25.49594255507688,59.010933710521414,6.196601674026826,136.32097382766852,pigeonpeas
31.55704673725338,52.202321160085326,35.432736588419914,29.312682593798044,64.59205521681771,6.002395428536888,102.9995351883372,pigeonpeas
24.980559319943236,54.365202161754794,30.682607767000206,24.218975132738812,58.867534721932635,5.977060682498427,114.08305058079664,pigeonpeas
21.723137480064075,53.17296496030768,31.511850504136294,30.81589698669376,65.08723973698406,6.351980010462124,129.11170910898488,pigeonpeas
23.011680595274107,44.22516437791349,31.33257012830044,22.683500674504145,59.777035290396704,6.142907847758552,116.7475467013938,pigeonpeas
24.61131820976368,52.54548882473113,30.07730969466956,29.80073183376266,60.040407204609735,6.230975018263487,110.74121898697938,pigeonpeas
23.278818014916343,52.43682352823264,32.35940098526109,31.938392073385636,56.26898405637357,6.406271899213686,105.06816545344078,pigeonpeas
31.06056850565612,52.29014320687768,29.786500622285956,29.172651833746066,56.29812297747134,6.845160916761749,124.28908797530868,pigeonpeas
29.939850400505268,48.11038015545713,39.70667103492548,25.36598269851584,61.78759906181049,6.237423325415254,145.80195791371753,pigeonpeas
34.43413164399602,45.929900726953136,32.050379973724915,27.51539144255311,56.90025142815157,6.765357476029861,121.71551799655107,pigeonpeas
31.07849356942976,49.748481732546026,31.724217970398605,27.45877532298492,60.3545599981501,6.275644429404353,144.217467653153,pigeonpeas
24.747900283257266,52.56581731327847,28.71903703079427,30.5190945388986,54.579104776656955,6.242657858383883,98.27063840873352,pigeonpeas
31.61732525475305,41.76169604258815,28.085886020968935,22.69526835429143,61.44252812476854,6.324924799435308,89.33102116717554,pigeonpeas
35.428047014870295,42.15399860969036,33.18777476011286,25.59791835202439,69.60942826737255,6.762342688624151,97.61117422742302,pigeonpeas
25.414587238948467,53.63315123134586,28.95048747715933,26.66131498595727,67.63343317063259,6.237958894320515,116.5748175700266,pigeonpeas
34.77313896826153,54.8547049303136,29.36154932991731,26.422188238294684,49.56710722487441,6.130314252567182,120.49169665841416,pigeonpeas
29.31058905528882,50.44956247139736,34.157014438536244,24.62535378187545,58.5829181866041,6.566048837193926,102.8532410768396,pigeonpeas
37.157385569637086,55.45152080967888,31.16053330835502,30.588463558657175,51.00662832233915,6.497295801613012,121.31931271411256,pigeonpeas
25.427224766030392,51.80428725090637,25.57367002484849,28.381114636548507,66.34700860877344,6.595316690394915,83.03923769012968,pigeonpeas
25.166032394169825,53.38826001927897,30.084794574049464,21.611994764615023,67.45698230320944,6.547829777188841,100.87096204599922,pigeonpeas
34.97477798783332,45.934759922558605,27.246191529583143,27.71670530202807,70.68623075545376,7.06825551229051,121.20502335609584,pigeonpeas
32.3119282942516,54.74899359250895,24.972065298522605,28.288296674303965,55.59555919113883,6.611467323378803,111.07618342377343,pigeonpeas
32.50604163557107,50.70862079003876,17.7078789167148,27.35778342341036,63.85291771379558,6.656074921918459,113.230392427902,pigeonpeas
38.21080845965203,51.86823877472997,31.750693200772425,29.08898378810114,62.17555799817959,6.185693786305029,72.93867961230151,pigeonpeas
27.614395489909594,54.5656731552867,28.587614674328776,28.60235674456346,60.89236905552164,6.950823124591764,109.9075118021686,pigeonpeas
32.33807413283844,53.03531038721216,36.00640749052477,23.586725387331445,57.249550352681055,6.796980636885976,141.66671427618166,pigeonpeas
31.200357563210403,48.24377501347108,33.028473474697776,28.737405350463366,57.84202992799616,6.615607559262141,135.36409527660646,pigeonpeas
39.45229496637226,54.45562975541175,30.176555586662374,26.891849647924182,63.344379343161734,6.4595145051321925,118.27129860813619,pigeonpeas
24.710618677345625,57.78234317894695,25.439261091405285,26.135776479093973,60.585559565110884,7.196845407961024,107.70871851129735,pigeonpeas
26.669920930198018,46.695098495997236,36.63558867044525,21.375306012987956,53.98357192710848,7.455951048205843,125.19271576773073,pigeonpeas
24.4700752533039,49.74849210695137,30.269818264271446,28.692250491811212,71.03701201693538,6.635993088447726,105.68865177302642,pigeonpeas
33.93542221049102,45.81048381882283,25.866650016043884,23.48018225608711,50.6092296329976,6.186244195356505,94.68312650715997,pigeonpeas
31.566182636873588,42.80358904505579,17.425334791901022,24.912176450821068,57.16884211367148,6.288092679244812,141.21180071808342,pigeonpeas
26.93228720355425,55.28554077919519,29.924069601276553,26.915390548654802,54.98771826691178,6.479426071946731,101.80209181101955,pigeonpeas
30.85012157127285,48.58250220425787,26.2214882672336,28.98378867940119,62.561042880128554,6.343178043050213,117.5097550613591,pigeonpeas
29.580887392490183,44.794454376420354,30.281984916084657,25.75797649038525,54.3303969862794,5.932031434406716,108.81402315145863,pigeonpeas
32.83485329791861,45.83204387972684,40.082834768631876,28.771371307305465,67.82598079596286,6.778335054225815,146.96192081769038,pigeonpeas
26.06499008263729,34.63557568604827,28.215497566588468,28.116437151095074,60.90910183048787,6.5964154138387245,137.7856975460553,pigeonpeas
31.910287872312498,54.79347756554613,26.241749032588963,24.809212621567927,69.68468353814693,6.535315537301474,104.24929658555418,pigeonpeas
26.89302753226441,46.10526127017045,27.164163915816633,24.43370439479268,50.99747758667695,6.431748467820953,104.77202873697311,pigeonpeas
35.535796427216475,51.7584599196015,31.06127072031193,25.5137591848911,59.273829505320144,6.626350386271004,127.35437651004365,pigeonpeas
29.530540867408174,56.47474267594525,30.031957235631772,28.58569423703536,57.0608867484651,5.865594071700976,119.62919254331952,pigeonpeas
33.62662031573313,53.452083990845416,31.68874664574976,26.302826068090024,55.15952249132645,6.693104894165323,122.35621792942024,pigeonpeas
27.195504545780867,56.65654513515234,26.468537941809597,25.83295324241792,69.81855127405,6.804003678206869,108.82433947337987,pigeonpeas
31.436903548217753,50.92875346714303,19.017544540090487,25.187052101053236,59.69492029734431,6.375185983204243,119.26251924332476,pigeonpeas
35.6474115647396,48.07078529207644,25.76938081550854,27.64970331702209,58.04025999859318,6.445377774712334,109.96690334460939,pigeonpeas
41.20918900005493,36.55577443401233,28.446664387469415,26.992621948703217,55.313145046303326,6.814939041244899,129.02869495791379,pigeonpeas
29.761226907557297,48.37595746793784,29.552172663073414,26.79042669270438,59.52976183124542,6.43420031446912,119.35475067671878,pigeonpeas
33.766060324139325,42.61843911440854,25.797344403067406,23.502963941032952,65.19838440214559,6.587613152616662,123.7158646498403,pigeonpeas
22.85250880818266,60.70968873728083,27.56459636741857,27.336411614222513,65.12630796407024,6.1545570854713745,105.5759048156565,pigeonpeas
30.89585887300437,67.14483845278824,31.204498971408096,30.212722301261437,67.23403887115174,6.628803512773081,97.93637293937078,pigeonpeas
35.29876805409118,41.01133795011172,36.40350049470837,27.40001061643651,44.09865871621094,6.380822866738856,126.28059991092073,pigeonpeas
28.814880634801167,54.29003486596144,26.59990332915082,24.388035254424786,59.57132758171437,6.51104798355147,108.99036994417496,pigeonpeas
36.136455733210965,44.89875574916565,31.252662429329398,27.13593994232725,50.6597042871835,6.03833943571602,115.20546503028889,pigeonpeas
39.90599999343482,53.47561887139287,23.097460699421468,20.779023869761325,64.39832155802628,6.466325280975131,134.68683797405387,pigeonpeas
25.596410396442792,52.10127498715116,33.384693852111454,26.105072723587035,57.44348657861361,6.508841990884437,124.36116697816567,pigeonpeas
29.928329977440445,55.84397802655692,28.15225924293188,24.34320958907378,71.86185220867908,6.288378192210144,105.19437405586886,pigeonpeas
29.670983394639077,50.403086657923886,28.45326543004687,26.96513220610198,59.761426611430956,6.5611867644572825,74.33334133246879,pigeonpeas
39.40438153503925,49.116270118792656,32.322490477787944,24.243797316931953,57.1739984325045,6.264689446787855,140.3527349377724,pigeonpeas
27.070931965820584,54.54847992164055,27.39831818930722,26.094762120692113,58.52669900879589,6.949345794390255,82.40004163173046,pigeonpeas
23.421682223627837,38.3161690058611,25.6499915209542,25.376799897615786,50.313112475457665,6.243048288684866,80.24617520389859,pigeonpeas
24.910056381161596,57.2025223994612,31.61435228112441,27.374935344345054,53.98332866232531,5.962370264334346,95.34955769703366,pigeonpeas
29.783950865519927,55.20906067836001,33.60946966854128,28.261224724966667,55.574658815592336,6.508592441341396,109.45684135685751,pigeonpeas
28.99405118252625,62.22276738175888,22.95199905198555,26.530646368155477,67.27049344317695,5.986937976738262,103.89535691415718,pigeonpeas
27.354807512161802,48.660261667676096,23.61617136157513,28.19057212067608,63.99772369507886,6.677931363756282,99.98605411847885,pigeonpeas
30.432553953936477,44.60335856258548,28.66961335691395,31.306935854341756,60.57417226557754,6.084365698404489,118.11078462645251,pigeonpeas
